,2025-07-28 09:00:00,2025-07-28 10:00:00,2025-07-28 11:00:00,2025-07-28 12:00:00,2025-07-28 13:00:00,2025-07-28 14:00:00,2025-07-28 15:00:00
-149.95799255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-154.95799255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-159.95799255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-164.95799255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-169.95799255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-174.95799255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-179.85800170898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-184.6580047607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-189.45799255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-194.20799255371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-198.80799865722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-203.2790069580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-207.6999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-212.0500030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
