time,Unnamed: 0,Tair_[°C],sol_[W/m2],vap_[mbar],cloud_[-],U10_[m/s],Temp_[C],Adir,H_sw,H_lw_in,H_lw_out,H_le,H_c,H_net_atm
2024-06-22 15:00:00,4167,18.819236605576805,355.0270458232736,13.931268505353463,0.7483668728892422,9.892012970368173,18.413345336914062,0.073,326.7416928169342,383.58200325675745,-398.8198216547326,-174.78398885211746,6.541383803266352,143.2612693701079
2024-06-22 16:00:00,4168,19.29373532544099,325.6484613429616,14.470298924295252,1.0,6.94236530685128,18.40262794494629,0.073,304.1556628943261,414.59262852113125,-398.7612051321806,-121.62852111359781,10.825296938493176,209.1838621081721
2024-06-22 17:00:00,4169,18.662952470480207,239.40270764980664,14.908878708343638,0.7094645335841725,10.773151385894792,18.273176193237305,0.073,219.9371863056778,383.11515435223686,-398.05370622760574,-157.1317278247562,6.734352960644288,54.601259566197
2024-06-22 18:00:00,4170,18.62014992913328,130.78552523031547,15.081877791375456,0.8463670092729402,8.31935304378902,18.22842025756836,0.073,120.96931598369346,396.32290417099557,-397.809318606659,-122.88681562120803,5.5042857304649795,2.100371657286993
2024-06-22 19:00:00,4171,17.757501593676523,48.85577001907831,15.682044144200354,0.5615568418121881,7.822569579069522,18.2607479095459,0.073,44.61867183945951,370.07062673713693,-397.9858308964082,-107.2350670720901,-6.82629675811664,-97.35789615001846
2024-06-22 20:00:00,4172,17.881150191785707,3.4438171633168,15.216212642885315,0.3016411548789672,7.355620803209117,18.247098922729492,0.073,3.120231462878257,355.7231519879492,-397.9112988676499,-110.89984169171609,-4.7299331348275135,-154.69769024336603
2024-06-22 21:00:00,4173,17.647787356492643,0.0,15.095618988743537,0.1661187967290619,7.677679133994183,18.1852970123291,0.073,0.0,350.4625497290047,-397.5739526791669,-115.60599703635808,-7.192101624383669,-169.90950161090393
2024-06-22 22:00:00,4174,17.27861126744284,0.0,15.12389764970237,0.0186705166095092,7.798079984222172,18.148841857910156,0.073,0.0,347.23508849565803,-397.37506255516115,-115.95375547613638,-11.835618902859567,-177.9293484384991
2024-06-22 23:00:00,4175,17.15035705269281,0.0,15.224038424325256,0.0545156326566082,6.275085496157586,18.117694854736328,0.073,0.0,347.1259074229651,-397.2051914882281,-96.57536616816091,-11.236986956826387,-157.8916371902503
2024-06-23 00:00:00,4176,16.870453591521255,0.0,14.84885552545661,0.103684499313432,3.2678273570240237,18.11652374267578,0.073,0.0,345.06201665016556,-397.19880548190076,-68.47962788643206,-9.613098765259803,-130.22951548342706
2024-06-23 01:00:00,4177,16.706965950782717,0.0,14.978970993404085,0.0266196773376745,0.5120165688998076,18.12201499938965,0.073,0.0,344.15456805684266,-397.22874965311206,-35.83607024742557,-5.8345627810440694,-94.74481462473904
2024-06-23 02:00:00,4178,16.71225195215959,0.0,14.767245348843502,0.0,5.162474782297412,18.117477416992188,0.073,0.0,343.43816122897766,-397.204005806965,-92.12894179654053,-14.382649740849955,-160.27743611537778
2024-06-23 03:00:00,4179,16.194878562900158,0.0,14.243401384668369,0.0738986880304969,7.253943001930657,18.209508895874023,0.073,0.0,339.6402458439476,-397.7060878594145,-130.60189385207792,-26.38754930100417,-215.055285168549
2024-06-23 04:00:00,4180,15.888722843840185,1.1759818152066703,14.170067823631667,0.0,3.3043321304509234,18.441072463989258,0.073,1.0583836336860033,337.6938142942871,-398.9714993341102,-84.38642201701198,-20.43302534565833,-165.0387487688074
2024-06-23 05:00:00,4181,16.49752319456195,50.83791272385055,14.330530938959654,0.1448353252136732,1.7302691269218473,18.650835037231445,0.073,45.889067030458534,342.20876168828204,-400.120380657333,-62.8438676295821,-12.622818405524864,-87.48923797369937
2024-06-23 06:00:00,4182,17.229983986261516,173.097559031928,14.919970840768348,0.0695354151098801,5.307629279836718,18.60192108154297,0.073,155.99979249354618,346.6027892238795,-399.8522546450695,-101.426502552869,-14.295251913140913,-12.971427393653723
2024-06-23 07:00:00,4183,17.878832322113567,330.2345448392318,15.065343239148364,0.1301823404616705,3.6775526919986135,18.663414001464844,0.073,297.9928157790639,350.80342633723274,-400.1893551130617,-78.72871407851665,-6.408136022615458,163.47003690210283
2024-06-23 08:00:00,4184,18.047066473951418,449.3289112832287,14.3446790791268,8.976209908417909e-05,0.10767425602630558,18.77248764038086,0.073,404.3967058416865,348.1296017796378,-400.78781449252915,-37.909661017932216,-2.5124569467329607,311.31637516413
2024-06-23 09:00:00,4185,17.801125046118386,581.9725741626656,14.221691956032826,0.1233438485281183,1.3664906125190968,18.806066513061523,0.073,525.0758283277439,347.4670256488711,-400.9721882992224,-57.90341995623292,-5.1958626353928254,408.47138308576683
2024-06-23 10:00:00,4186,17.933899553209642,731.2594205841975,14.025643691399573,0.0170422418631631,1.197818175780207,18.996736526489258,0.073,658.3471584164421,346.5102265200831,-402.02031957598274,-58.94094815917776,-5.270961341853707,538.625155859511
2024-06-23 11:00:00,4187,17.85844559436549,818.3434997994087,14.667091827205102,0.2144246292450128,2.544254945066667,19.040393829345703,0.073,739.8504156937963,351.08825108718185,-402.2605967645038,-74.32617300872197,-7.980004161460415,606.3718928462919
2024-06-23 12:00:00,4188,18.905125907311746,801.4142591651735,15.982874884056953,0.4942741513165476,5.267649136320103,19.107973098754883,0.073,730.2173725265324,372.4345039644508,-402.63274592967537,-93.04060955584409,-2.058869003133961,604.9196520023297
2024-06-23 13:00:00,4189,19.55149105230987,773.7034642779046,16.16056477067768,0.9707525160484052,1.8660157541830693,19.304359436035156,0.073,721.1439979108982,419.08149712743426,-403.7156824064556,-52.07073587025,1.3825138721454557,685.8215906337722
2024-06-23 14:00:00,4190,23.3610635138424,685.2869384497553,16.841598902215306,0.0815957300210125,0.27084569537420844,19.513877868652344,0.073,617.749256052324,382.3592748389829,-404.87344040070093,-24.668171719023047,10.879324293160382,581.4462430647433
2024-06-23 15:00:00,4191,24.522851465879,626.4344014632932,16.17695435822493,0.2261195267449725,8.057972178646295,19.475805282592773,0.073,566.5059512985689,388.856513296633,-404.66287381873184,-123.84644119571058,64.81487851890219,491.6680280996618
2024-06-23 16:00:00,4192,24.985156701253004,482.1940709967654,17.0202215404728,0.1794989138516152,6.654788690461406,19.380098342895508,0.073,435.59114884769815,392.78455128383104,-404.13391388470205,-89.02374170110751,61.059860882169204,396.27790542788875
2024-06-23 17:00:00,4193,24.97858091453316,325.10221254565045,16.845459719856322,0.2581908600349545,7.075420455412459,18.92274284362793,0.073,294.23046373312104,394.456252132477,-401.6133255560532,-85.06185934063434,68.81179388477662,270.82332485368704
2024-06-23 18:00:00,4194,24.52199717571392,172.84868840527275,16.374266855097737,0.7236550752065151,9.115152247585616,18.54876136779785,0.073,158.89584694859326,420.54838561011167,-399.5610079818137,-104.56005319727021,83.98234670347829,159.3055180830993
2024-06-23 19:00:00,4195,24.10567429836317,50.36476149717591,16.31803571801713,0.4144814043577803,8.769038786720413,18.32182502746582,0.073,45.775936193381895,395.1144648878204,-398.31947853311294,-96.41563900909738,78.89150273171842,25.0467862707104
2024-06-23 20:00:00,4196,23.15398062511258,3.5016559498704787,16.635202046232816,0.672429872939017,8.05491647942481,18.147428512573242,0.073,3.211793771323246,409.4564132493911,-397.36735320254905,-80.24298822095341,64.31242636065653,-0.6297080421315684
2024-06-23 21:00:00,4197,22.6599862941128,0.0,16.20606444181917,0.0636731912272568,5.155494584210595,17.95746421813965,0.073,0.0,376.64218888722957,-396.3321782960113,-59.28632497917404,42.74804622038016,-36.22826816757562
2024-06-23 22:00:00,4198,21.25340027689407,0.0,16.917428254688375,0.0988545628713831,4.633476591006062,18.083593368530273,0.073,0.0,372.4210861966072,-397.01926957875463,-49.49734224280341,27.542856030833818,-46.55266959411705
2024-06-23 23:00:00,4199,20.50984007877514,0.0,18.300971243399875,0.1801398009280932,1.4537473308547624,18.543428421020508,0.073,0.0,374.40789496889573,-399.5317990959986,-21.411780464242025,9.306281848026046,-37.22940274331887
2024-06-24 00:00:00,4200,20.41089908993428,0.0,18.05148804425705,0.2319740424136098,0.7339420129523014,18.670448303222656,0.073,0.0,374.5370302394567,-400.2279303110917,-19.73868065032706,6.663034090843496,-38.766546631118544
2024-06-24 01:00:00,4201,19.89452103506904,0.0,18.144007252817488,0.5001561849038665,0.6396410593427032,18.577571868896484,0.073,0.0,384.5882435010805,-399.71883261126277,-18.269759293929237,4.982148571874889,-28.41819983223661
2024-06-24 02:00:00,4202,18.97749522845919,0.0,17.378604557403023,0.260330097031985,1.2607062870386732,18.43077850341797,0.073,0.0,366.40499507677174,-398.91518249937275,-26.977002872065235,2.5929547397799046,-56.894235554886336
2024-06-24 03:00:00,4203,18.491315270650546,0.0,16.61002325535731,1.0,1.6291538856620353,18.362747192382812,0.073,0.0,418.3855028473944,-398.5431424936797,-35.59636924673912,0.6820399036254581,-15.071968989398968
2024-06-24 04:00:00,4204,18.293535610120102,0.5996689891607827,18.25566254562025,0.961211114536832,1.2946455309090361,18.37982749938965,0.073,0.5585681843921133,418.287153756315,-398.6365243830157,-20.922913544364665,-0.4232683134101016,-1.1369843000833413
2024-06-24 05:00:00,4205,18.218363035134075,28.504590130176723,18.18829634663785,0.8236844317356049,0.36754076509688793,18.3241024017334,0.073,26.332757485564322,402.5879564114069,-398.33192326310046,-15.705290660711011,-0.39016495827473285,14.493335014885014
2024-06-24 06:00:00,4206,18.52965356249172,104.0738066501458,18.50913743680804,0.7352156753760195,0.6815074604391389,18.40029525756836,0.073,95.72335185532779,396.7410998485494,-398.74844784517154,-15.929445388103604,0.5250554378874734,78.31161390848955
2024-06-24 07:00:00,4207,18.92837044556489,286.34721289646353,17.709545136102214,0.1059504902639042,0.46316759319485273,18.506223678588867,0.073,258.25709898525605,363.6663543574471,-399.3280709299906,-19.852785119449006,1.5693097563237786,204.31190704958735
2024-06-24 08:00:00,4208,18.88695524974571,468.6505591337976,17.382234765367546,0.1029416733683416,1.2732007284397844,18.600099563598633,0.073,422.65014973738005,362.4615512851983,-399.84227244264775,-28.9506440174924,1.3790622033572837,357.69784676579553
2024-06-24 09:00:00,4209,19.222329387147624,629.0247603387327,17.061165986723058,0.0468006386764186,0.9778582104200471,18.760488510131836,0.073,566.6347347375917,362.5828097146246,-400.72194547226405,-29.960993190502272,2.0259614402413115,500.56056722969134
2024-06-24 10:00:00,4210,19.464250479079737,736.6852602989994,16.27186868051629,0.4198212167507782,0.7434610956579126,18.96437644958496,0.073,669.6712898112103,371.9745348201262,-401.8422885327353,-34.344077214811584,2.035231125179968,607.4946900089694
2024-06-24 11:00:00,4211,20.610803272993337,769.7894950634011,16.115548529299588,0.6248853617142841,0.6687145192860988,19.25333595275879,0.073,704.7041185762906,390.4399983414123,-403.43411296232074,-35.35027262948131,5.1770916201570385,661.5368229460578
2024-06-24 12:00:00,4212,21.214785981857688,765.9159911176379,16.535096992878195,0.6257167603013578,0.5159843763328038,19.593631744384766,0.073,701.1810308693646,395.0574337435194,-405.31479844387917,-33.33774915099781,5.777759108141843,663.3636761261488
2024-06-24 13:00:00,4213,21.816275329847485,727.8010441617199,16.40200721502576,0.3834476593122137,1.0348913255513115,19.726593017578125,0.073,660.8905317119559,382.2207638435967,-406.0514084245171,-40.91789664967674,8.691104338503001,604.8330948198618
2024-06-24 14:00:00,4214,21.59297141810731,579.5200602555311,17.608241947761275,1.0,3.489069975576141,19.919906616210938,0.073,541.271736278666,439.45327038755,-407.12416283390655,-62.97008042949258,12.485904008257481,523.1166674110744
2024-06-24 15:00:00,4215,23.88886644176813,501.34407968614624,18.269303079230447,1.0,6.593578501424664,19.881635665893555,0.073,468.25537042686057,455.1900507626794,-406.9116174456159,-81.76488583144194,44.52149102943317,479.2904089419153
2024-06-24 16:00:00,4216,23.57904532659944,223.251446362808,16.37699263128264,1.0,8.916748422973596,19.745820999145508,0.073,208.51685090286264,446.3353060245868,-406.1580151340986,-140.79163360220818,54.419489627060436,162.32199781820307
2024-06-24 17:00:00,4217,21.9724318596202,12.454133262850586,15.076942608702948,1.0,4.743601769731443,19.638669967651367,0.073,11.632160467502446,431.9547371932424,-405.564199394863,-104.6906368165372,20.978961714815657,-45.688976835839696
2024-06-24 18:00:00,4218,20.537579652028,30.80714842618732,16.17402226688815,1.0,1.7344902632312966,19.399547576904297,0.073,28.773876630058957,428.18815561672494,-404.24136528844963,-49.86294829392998,5.9811597032352335,8.838878367639529
2024-06-24 19:00:00,4219,19.60848491464492,16.519906043099308,17.476713391455533,1.0,3.7009847890357097,19.337743759155273,0.073,15.429592244254753,427.6954673560471,-403.89999115482294,-59.18099273632791,2.1665229656993032,-17.789401325149665
2024-06-24 20:00:00,4220,20.14083292086127,1.3265309895129846,16.949657205800534,1.0,1.7254255326614605,19.335546493530273,0.073,1.2389799442051277,428.82199451191457,-403.88785851306494,-43.42562221348355,4.2725661488235085,-12.979940121605274
