time,Tair_[°C],sol_[W/m2],vap_[mbar],cloud_[-],rain_[m/hr],U10_[m/s],Temp_[C],Adir,H_sw,H_lw_in,H_lw_out,H_le,H_c,H_net_atm
2025-07-03 15:00:00,28.33,367.0,20.0,0.3731,0.0,2.499973607860691,23.7382928,0.074,333.1616029258098,427.20062563308954,-428.75247825132215,-78.7295919379137,25.805272351454228,278.6854307211177
2025-07-03 16:00:00,27.93,263.0,20.1,0.3731,0.0,2.9999608530779196,23.788959466666668,0.074,238.7506854754441,425.3221785852373,-429.04513650272344,-89.01013998297981,26.341427172120657,172.35901474709877
2025-07-03 17:00:00,27.33,176.0,19.8,0.3733,0.0,2.099983011836048,23.708064800000002,0.074,159.77322628634658,421.1679753981882,-428.57794812104237,-75.05457650575556,19.103594165058084,96.41227122279496
2025-07-03 18:00:00,26.63,77.0,20.0,0.3785,0.0,2.3000429409034955,23.6270648,0.074,69.9111088498304,418.26842822088577,-428.1105338026791,-77.52115086688895,16.974101137741073,-0.4780464611107931
2025-07-03 19:00:00,25.83,38.0,20.5,0.3929,0.0,1.7000455199788034,23.5460648,0.074,34.51586509862486,416.2096617854875,-427.64350191603734,-63.70724832991911,11.413706575208725,-29.211516786635368
2025-07-03 20:00:00,24.73,3.0,19.7,0.4282,0.0,2.2999355164873645,23.450742933333334,0.074,2.7277875047715994,409.96833864960496,-427.0943821967455,-81.84620513544962,7.640760825450469,-88.60370035236814
2025-07-03 21:00:00,23.53,0.0,19.5,0.4653,0.0,1.7999717136666342,23.3554096,0.074,0.0,405.25145608081993,-426.5457255136355,-75.94391837434722,0.963896591431131,-96.27429121573164
2025-07-03 22:00:00,22.83,0.0,19.8,0.5123,0.0,1.3000181114122988,23.26007626666667,0.074,0.0,405.48583048336997,-425.9975976144808,-64.96973346552366,-2.1400820668234686,-87.62158266345797
2025-07-03 23:00:00,22.53,0.0,19.9,0.558,0.0,1.19999819999865,23.1920544,0.074,0.0,407.4115770848321,-425.60682260572486,-62.22081467857075,-3.2359156144000236,-83.65197581386352
2025-07-04 00:00:00,22.23,0.0,20.0,0.5811,0.0,1.19999819999865,23.124054400000002,0.074,0.0,407.8360318504374,-425.21644199812647,-61.163996271282535,-4.408420896118555,-82.95282731509018
2025-07-04 01:00:00,21.83,0.0,20.4,0.5639,0.0,1.599974577923037,23.0560544,0.074,0.0,405.57176882011515,-424.8263300046013,-64.16508782869134,-6.765822275629421,-90.1854712888069
2025-07-04 02:00:00,20.63,0.0,21.4,0.5624,0.0097,1.600016440540534,22.996714133333334,0.074,0.0,401.8762101361895,-424.4861177751848,-57.131347876260364,-13.562420977749548,-93.30367649300523
2025-07-04 03:00:00,19.83,0.0,21.4,0.5457,0.0083,1.8000362357463806,22.9373808,0.074,0.0,396.4857252692065,-424.14614963962146,-60.19858686502155,-19.05178281648407,-106.91079405192056
2025-07-04 04:00:00,19.33,1.0,20.7,0.5043,0.0009,1.39998544278146,22.87804746666667,0.074,0.9114636624991643,389.2587756600981,-423.8063857536369,-60.97762870747965,-20.178230420338195,-114.79200555885751
2025-07-04 05:00:00,19.43,9.0,20.9,0.4747,0.0,1.1999704204687716,22.8310376,0.074,8.195232544417491,388.4648673729247,-423.5373354124497,-55.596819642143366,-18.35491121844937,-100.82896635570027
2025-07-04 06:00:00,19.73,42.0,21.1,0.4608,0.0,0.9,22.784037599999998,0.074,38.227509355509355,389.702480377364,-423.26846962436287,-48.79575303102548,-15.08080586960723,-59.21503879212221
2025-07-04 07:00:00,20.03,52.0,21.0,0.4445,0.0,1.0999958045374536,22.737037599999997,0.074,47.30522404371585,390.0318247020805,-422.9997318656394,-50.92143489611247,-13.904436538797787,-50.488554554753314
2025-07-04 08:00:00,20.13,62.0,21.3,0.4429,0.0001,1.000036104348238,22.740996799999998,0.074,56.39959745681073,391.245839482927,-423.02236493977574,-47.23800174711037,-13.021396844962219,-35.63632659211058
2025-07-04 09:00:00,20.63,246.0,21.1,0.4429,0.0001,0.8,22.7449968,0.074,223.77904797379745,393.2936064894798,-423.04523217261084,-45.31556859873281,-9.796554248834184,138.9152994430995
2025-07-04 10:00:00,21.83,440.0,21.0,0.4429,0.0,1.0999983499987624,22.7489968,0.074,400.2552077580117,399.2531057428027,-423.06810033253004,-47.77066204222855,-4.414853115600373,324.2546980104555
2025-07-04 11:00:00,22.43,407.0,20.3,0.4429,0.0,1.1000045681723327,22.892218666666665,0.074,370.2360671761608,400.4494069221525,-423.88751655138844,-53.610781694450374,-2.1812470361247476,291.0059288163497
2025-07-04 12:00:00,23.13,447.0,20.0,0.4429,0.0,0.9,23.035552,0.074,406.6229042450709,403.25986908759165,-424.7087616288744,-53.004504210161514,0.4110995185641316,332.58060701219074
2025-07-04 13:00:00,24.33,679.0,20.6,0.4429,0.0,0.8999986499989875,23.178885333333334,0.074,617.6665592447498,411.3273472955659,-425.5311994467799,-48.38608632839922,4.784271838471096,559.8608926036077
2025-07-04 14:00:00,25.43,640.0,19.7,0.4429,0.0,1.399966071017437,23.402820799999997,0.074,582.1893931025625,414.56889338240336,-426.81851749144687,-63.146056907643256,9.427641306640945,516.2213533925166
2025-07-04 15:00:00,26.43,727.0,19.0,0.4429,0.0,1.4000560345929016,23.626820799999997,0.074,661.330763727442,417.78336842859744,-428.1091263670253,-68.58825407921529,12.632450467914248,595.0492021777131
2025-07-04 16:00:00,26.23,521.0,19.1,0.4429,0.0,1.5000421327416107,23.850820799999997,0.074,473.9385528225548,417.02155666574237,-429.40265992848697,-73.88307316668782,11.221982047831482,398.8963584409538
2025-07-04 17:00:00,26.23,297.0,19.6,0.4424,0.0,1.6000036281208865,23.783720533333334,0.074,270.16810169491526,418.53339968169706,-429.01486869669355,-71.23965797344886,11.829436679854807,200.27641138632472
2025-07-04 18:00:00,25.53,218.0,19.2,0.4378,0.0,1.3000184037158857,23.7163872,0.074,198.2771819229292,413.2771892266483,-428.6259945960568,-69.093553367166,8.268131208949793,122.10295439530451
2025-07-04 19:00:00,24.23,52.0,20.3,0.4351,0.0,1.3999300053931267,23.649053866666666,0.074,47.29156930155281,409.47258003225875,-428.2373849221745,-65.53049433730737,2.8579310314110615,-34.14579889425922
2025-07-04 20:00:00,22.83,3.0,19.6,0.4151,0.0,2.3999876416348482,23.4861304,0.074,2.726714745409805,398.9583746048685,-427.2981766626301,-90.15136498845894,-4.241326969047347,-120.0057792698581
2025-07-04 21:00:00,21.73,0.0,18.9,0.3634,0.0,2.4999815699320664,23.3231304,0.074,0.0,388.6329059468816,-426.36007404702946,-98.67308222891428,-10.785185580108122,-147.18543590917028
2025-07-04 22:00:00,20.73,0.0,18.7,0.3408,0.0,1.2999906615049202,23.1601304,0.074,0.0,381.9797670508271,-425.42351693282967,-77.3040140185824,-12.99596430950973,-133.7437282100947
2025-07-04 23:00:00,19.63,0.0,17.5,0.2998,0.0,1.8000148054946659,23.0590808,0.074,0.0,371.31297187626143,-424.84368657337654,-99.07324289130408,-21.229157446504903,-173.83311503492408
2025-07-05 00:00:00,18.93,0.0,16.6,0.2462,0.0,1.2000340828493163,22.9580808,0.074,0.0,363.34781683585,-424.2647332973836,-94.28388191176562,-22.20887832706747,-177.4096767003667
2025-07-05 01:00:00,18.23,0.0,16.7,0.1973,0.0,0.7999882811641681,22.8570808,0.074,0.0,358.99580345498913,-423.68637194700057,-85.11831291796223,-23.593270911783605,-173.40215232175726
2025-07-05 02:00:00,17.93,0.0,16.5,0.1728,0.0,0.4,22.7700696,0.074,0.0,356.411181744858,-423.1885896807721,-77.37604134150894,-22.32581866143101,-166.47926793885404
2025-07-05 03:00:00,17.73,0.0,16.0,0.155,0.0,0.6,22.6830696,0.074,0.0,353.5593942214765,-422.6913101600484,-84.75439678930934,-24.253417730056572,-178.1397304579378
2025-07-05 04:00:00,17.63,4.0,16.0,0.1589,0.0,0.4,22.5960696,0.074,3.611737765466297,353.1641414944045,-422.1944690247219,-79.23497373928997,-23.023348136833498,-167.67691164097462
2025-07-05 05:00:00,18.13,50.0,17.1,0.1616,0.0,0.2999995499996625,22.556365066666668,0.074,45.14943429068755,358.95691914412714,-421.96786929162283,-67.5400390596348,-19.49516699615101,-104.89672191259393
2025-07-05 06:00:00,19.23,66.0,17.3,0.1535,0.0,0.19999969999977502,22.5166984,0.074,59.58654427294882,364.65995635113416,-421.741576766322,-60.65040722389761,-13.347244631474425,-71.49272799761107
2025-07-05 07:00:00,20.13,228.0,17.1,0.1613,0.0,0.4999992499994375,22.477031733333334,0.074,205.88004437918096,368.5478438649385,-421.5153752701804,-64.79894750579282,-10.046913760138798,78.06665170800743
2025-07-05 08:00:00,22.13,514.0,18.7,0.1595,0.0,1.4999923799806452,22.56925946666667,0.074,464.11449171420816,383.16126689617454,-422.04144956457867,-67.90485646354864,-2.3020076590639977,355.0274449231914
2025-07-05 09:00:00,22.73,447.0,17.6,0.1595,0.0,2.2999657606147097,22.6615928,0.074,403.61707742461294,382.8419725818989,-422.56861932924477,-92.00880659155102,0.42398508912417227,272.3056091748403
2025-07-05 10:00:00,24.43,802.0,17.4,0.1595,0.0,2.099941761097198,22.753926133333334,0.074,724.1630785112742,390.75480100673775,-423.0962828035028,-86.67418239866927,9.446548780185466,614.5939630960253
2025-07-05 11:00:00,25.93,880.0,16.5,0.1595,0.0,2.700035934946052,22.985148266666666,0.074,794.5929041021462,395.39305757953315,-424.41983164136116,-107.19686610636029,18.226135472244277,676.5953994062022
2025-07-05 12:00:00,26.73,879.0,17.0,0.1595,0.0,2.399973801940346,23.2164816,0.074,793.689957620212,401.1940406768608,-425.74712210650165,-97.62735161430761,19.98824743551937,691.497772011783
2025-07-05 13:00:00,27.53,899.0,16.8,0.1595,0.0,2.4000581659618168,23.447814933333333,0.074,811.7488872588972,404.65193332149386,-427.07752327246436,-100.85295656982508,22.792247162258903,711.2625879003607
2025-07-05 14:00:00,27.83,801.0,16.6,0.1595,0.0,2.4999773618975034,23.554581333333335,0.074,723.26013202934,405.51651987414283,-427.6925887785098,-105.87691742274004,24.279160086075958,619.486305788309
2025-07-05 15:00:00,28.13,696.0,16.7,0.1595,0.0,2.000024999843752,23.661248,0.074,628.450751426243,407.42668775361744,-428.30774291657104,-93.60378654443048,22.27929762093555,536.2452073397944
2025-07-05 16:00:00,28.03,500.0,16.6,0.1595,0.0,2.299996210866444,23.767914666666666,0.074,451.47324096712856,406.5565225761203,-428.92356040248455,-104.0775963624699,23.093483889364517,348.122090667659
2025-07-05 17:00:00,27.63,369.0,16.8,0.1594,0.0,2.2000089113455883,23.667746933333333,0.074,333.1865111376725,405.1689103254945,-428.3452441547857,-99.59494280194617,21.168918746877733,231.58415325331285
2025-07-05 18:00:00,26.53,151.0,15.5,0.1573,0.0,2.3999869207976947,23.5674136,0.074,136.33825809952785,394.8707815428494,-427.7665582740169,-117.76671629798258,17.157510568645854,2.8332756390235616
2025-07-05 19:00:00,25.53,68.0,11.9,0.1415,0.0,1.9999968224974758,23.467080266666667,0.074,61.3760279795534,375.07033951956976,-427.1884589361892,-138.50115738580502,11.207442993529533,-118.03580582934154
2025-07-05 20:00:00,23.33,3.0,12.8,0.1313,0.0,1.800021088765351,23.342433066666665,0.074,2.7071668004495106,368.1722870735935,-426.47108464174926,-132.29799968644602,-0.0690748489595403,-187.9587053031118
2025-07-05 21:00:00,21.33,0.0,13.0,0.1342,0.0,1.3000056692184077,23.2177664,0.074,0.0,359.52994738226676,-425.7545024141216,-121.67138709790665,-9.905176956804818,-197.80111908656627
